route_short_name,direction_id,shape_pt_lat,shape_pt_lon,shape_dist_traveled,route_long_name
VM23A,0,63.440129,10.404269,20150.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.440195,10.404176,20158.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.440221,10.404004,20168.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.440214,10.403913,20172.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.440444,10.403517,20204.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.440683,10.40305,20240.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.440771,10.402732,20259.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.441045,10.402236,20298.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,1,63.440463,10.403174,0.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,1,63.440152,10.403764,45.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,1,63.440081,10.403743,53.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,1,63.440003,10.403853,64.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,1,63.439986,10.403932,68.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,1,63.439984,10.404067,75.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,1,63.439945,10.404197,83.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,1,63.439649,10.404787,127.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,1,63.439553,10.404736,138.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,1,63.439517,10.404759,142.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,1,63.439462,10.404866,150.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,1,63.43944,10.405044,159.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
